,source,created_at,text,author_id,id,geo.place_id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,geo.coordinates.type,geo.coordinates.coordinates,country,full_name,Timeline
368,Twitter for iPhone,2021-05-25T22:32:35.000Z,"‼️VACCINE NEWS‼️

@OrangeCoFL is permanently closing its four vaccine sites at the Goldenrod, Meadow Woods, South Econ, and West Orange rec centers this Thursday, May 27th at 7pm. The Barnett Park site will remain open 7 days a week from 9a-5p. @WFTV",1535051239,1397319713416531972,55b4f9e5c516e0b6,25,2,49,0,,,United States,"Orlando, FL",After_May
369,Twitter for iPhone,2021-05-14T23:33:07.000Z,"@SFGate After the January 6 coup attempt/insurrection, I can’t trust any “fellow Americans” to be honest about whether or not they’ve been vaccinated. I’m fully vaccinated AND will continue wearing my mask when I go indoors at crowded public places.",15918415,1393348682255196168,960993b9cfdffda9,15,55,330,6,,,United States,"Bakersfield, CA",After_May
370,Twitter for Android,2021-05-22T22:16:39.000Z,"The Anaheim Convention Center has Covid-19 vaccines right now, no appointment necessary. I think they have Moderna  #vaccination #COVID19Vaccine #Anaheim #AnaheimConventionCenter",28301945,1396228540522143744,0c2e6999105f8070,0,1,0,0,,,United States,"Anaheim, CA",After_May
371,Twitter for iPhone,2021-05-15T08:20:03.000Z,I’m fully vaccinated and I’m still not ready to ditch my mask. Idk it just doesn’t feel right. 😭,97543813,1393481286841294856,0c2e6999105f8070,17,0,65,1,,,United States,"Anaheim, CA",After_May
372,Twitter for iPhone,2021-05-28T22:28:27.000Z,Please...for the love of all things...DO NOT compare a choice to not get vaccinated with being Jewish in Nazi Germany occupied territory. You’re not being persecuted or oppressed. https://t.co/3cQWUIDfDf,107099493,1398405838734344197,52da8bdd847955f2,28,8,112,0,,,United States,"Lawton, OK",After_May
373,Twitter for iPhone,2021-05-14T23:47:18.000Z,Going to need a mask that says Fully Vaccinated but Cautious. https://t.co/avZI7giy2r,12664582,1393352249129066499,3d533362cdab8107,23,2,135,1,,,United States,"Irvine, CA",After_May
374,Twitter for Android,2021-05-18T04:54:20.000Z,"Dude I just went out with friends for KBBQ for the first time in a year and goddamn I'm so happy

Vaccines own",350278809,1394516681842561026,3d533362cdab8107,0,4,649,1,,,United States,"Irvine, CA",After_May
375,Twitter for iPhone,2021-05-29T14:01:02.000Z,"We voted for Joe to get the vaccines out and it worked.

#DemocratsDeliver https://t.co/dniHROa8aY",19422491,1398640528493842436,04cb31bae3b3af93,39,11,138,0,,,United States,"Miami, FL",After_May
376,Twitter for iPhone,2021-05-25T14:32:10.000Z,Pillar got drilled in the face because he got the vaccine... makes sense. Anti-vaxxers are so helpless this is one of the most terrible takes i’ve ever seen on this app https://t.co/RY2bEUokv8,1149497382,1397198812515553283,04cb31bae3b3af93,14,14,163,2,,,United States,"Miami, FL",After_May
377,Twitter for iPhone,2021-05-22T13:05:42.000Z,"NEW: The Heat announcing today they are extending arena capacity to 17,000 fans during the first round of playoffs. Also, the team will offer Moderna vaccination shots in the arena to fans during games.",491800767,1396089889435918339,04cb31bae3b3af93,11,1,57,1,,,United States,"Miami, FL",After_May
378,Twitter for iPhone,2021-05-26T19:44:36.000Z,"Alright, while Time Foundation is getting spun up at @timebyping we decided to lean into action and sponsor and help out with this amazing mental health album drop and vaccination drive. 

See you in Los Angeles this weekend and be SAFE and well 💪🏽🙏🏽 https://t.co/Sn3WCN9JsP",21828729,1397639828825509889,36237ab3643ff2be,4,0,6,0,,,United States,"Cupertino, CA",After_May
379,Twitter for iPhone,2021-05-28T00:09:30.000Z,there has been a lot of pro-china chatter on leftist twitter recently so i am here to remind y’all that the chinese government is literally trying to stop Taiwan from getting the Pfizer vaccine RIGHT NOW 🥴🤒🤢,792438612,1398068881990684675,02215ae29a77567c,10,6,228,0,,,United States,"Tustin, CA",After_May
380,Twitter for Android,2021-05-15T16:32:03.000Z,"Forgot that getting the 13 year old vaccinated meant being trapped in a CVS for another 15 minutes. Friends,  his little brother just found the contraceptives and I'm answering questions.",40784594,1393605103546945541,97e2346184350535,3,20,480,0,,,United States,"Port Salerno, FL",After_May
381,Twitter for iPhone,2021-05-14T20:17:11.000Z,Only a period of time until they start asking for a ID and vaccination card to get into places,779613794,1393299374013247490,895f19a3c08d3d35,26,1,168,4,,,United States,"Ontario, CA",After_May
382,Twitter for Android,2021-05-25T01:27:56.000Z,"CDC is investigating reports of mild heart inflammation after vaccinations https://t.co/njNHb0myh0

The Centers for Disease Control and Prevention (CDC) is investigating reports that young adults and adolescents who received COVID-19 vaccines experienced heart inflammation..",1291883446307037187,1397001452762042368,3b98b02fba3f9753,0,0,0,0,,,United States,"North Carolina, USA",After_May
383,Twitter for Android,2021-05-26T15:31:45.000Z,"""Some European influencers say they received an offer to post false information about COVID-19 vaccines from a mysterious company, according to multiple reports""  https://t.co/yt7W33A8eO",259607063,1397576197236740109,3b98b02fba3f9753,0,0,0,0,,,United States,"North Carolina, USA",After_May
384,Twitter for iPhone,2021-05-30T01:26:33.000Z,LMAO my dad just goes “oh nooo 🥺” &amp; I was like what??? &amp; he says “a side effect of legalizing marijuana is that there are hundreds of drug dogs losing their jobs” hahahahahahah,205070031,1398813043895721988,3b98b02fba3f9753,0,1,16,0,,,United States,"North Carolina, USA",After_May
385,Twitter for Android,2021-05-14T04:27:33.000Z,"@bononatra @JuddLegum @kurtbardella @pfizer @NRSC @SenRickScott They gave money to a politician that badmouthed ""the vaccine"", for God's sake.",565216233,1393060390620344323,46501da38507dadc,21,2,162,1,,,United States,"Marquette, MI",After_May
386,Twitter for iPhone,2021-05-24T17:46:24.000Z,Russia's Sputnik V vaccine highly effective against Brazil virus variant https://t.co/xGaxSai6Tu,2529097739,1396885306666745863,665409336d2b20a0,32,1,137,1,,,United States,"Provo, UT",After_May
387,Twitter for Android,2021-05-30T04:08:59.000Z,"I am sure this thought isn't original. But I wonder when health insurance companies will refuse to cover illnesses related to SARS-CoV-2 infections if you haven't been vaccinated? I mean that seems right in-line with capitalism and G.O.P. ideology of ""freedom"" for businesses.",208208320,1398853922350145536,3cd4c18d3615bbc9,0,0,0,0,,,United States,"Iowa, USA",After_May
388,Twitter for iPhone,2021-05-13T19:48:29.000Z,The CDC says I don’t have to social distance or wear my mask because I’m vaccinated https://t.co/G5nJvc8DOu,247617813,1392929763782799360,7d62cffe6f98f349,29,0,98,1,,,United States,"San Jose, CA",After_May
389,Twitter for iPhone,2021-05-28T12:01:06.000Z,This isn’t over yet. 11 patients in our ICU last night with COVID. 10 did not get the vaccine. The 11th just had it but too soon to have antibodies. #VaccinesWork but you have to get them. #COVID19,273238298,1398247959184220160,b49b3053b5c25bf5,28,6,104,3,,,United States,"Denver, CO",After_May
390,Twitter for iPhone,2021-05-27T00:30:20.000Z,"Great read, and thorough, comparing the origin theories of sars-cov-2 

https://t.co/lKu3lNDUSd",1173421205207957505,1397711734673088516,b49b3053b5c25bf5,0,0,0,0,,,United States,"Denver, CO",After_May
391,Twitter for Android,2021-05-21T05:35:49.000Z,I believe Michael Jackson's mother's limp was due to  polio.I also have a beautiful cousin who has a limp because of polio.I still remember receiving my polio and smallpox vaccines in elementary school.I am sad and worried cuz my brother refuses to take the Covid-19 vaccine. 😔🙏 https://t.co/U5p9TgtOHS,809948192,1395614285116575751,b49b3053b5c25bf5,0,0,3,0,,,United States,"Denver, CO",After_May
392,Twitter for iPhone,2021-05-16T15:11:48.000Z,Two of the candidates recommended by the local Republican Party said they would oppose any measure requiring COVID-19 vaccines to work at Kootenai Health and that they supported loosening mask requirements. https://t.co/h8P17DTd3Z,32207463,1393947296711073792,00427d4a5c4a1fc3,0,0,1,0,,,United States,"Missoula, MT",After_May
393,Twitter for Android,2021-05-18T11:40:15.000Z,"The CDC says fully vaccinated people can take the first train out of here &amp; let it take them far away
@maydayparade",560240659,1394618835106508800,095534ad3107e0e6,26,0,176,0,,,United States,"Louisville, KY",After_May
394,Twitter for iPhone,2021-05-14T11:44:40.000Z,"And since no one reads the actual stories anymore... Maher is fine. And yes, a small percentage of those vaccinated still get COVID. Almost all survive and few actually get sick.",245441097,1393170395910623240,4e34bd8e279adffb,43,97,362,7,,,United States,"Wyckoff, NJ",After_May
395,Twitter for Android,2021-05-26T11:57:02.000Z,"""Some European influencers say they received an offer to post false information about COVID-19 vaccines from a mysterious company, according to multiple reports""  https://t.co/rTmhg5YKs8",110790095,1397522159577280517,17a83a55221b0671,0,0,0,0,,,United States,"Myrtle Beach, SC",After_May
396,Twitter for iPhone,2021-05-18T22:22:24.000Z,"COVID-19 vaccines first debuted in the US in December. Months later, some people are wondering how long the benefitsE of the vaccine will last. Here’s what we knowfcyu  job jb get c TV fewer fat CDs hcycrcrrr IUy so far. https://t.co/jJh4FBgURA via @theSkimm",4266145185,1394780436837117953,11dc4cab19d47005,0,0,0,0,,,United States,Cracker Barrel Old Country Store,After_May
397,Twitter for iPhone,2021-05-26T12:38:39.000Z,"Facebook has instituted tiers to describe the tone of certain posts related to COVID-19 vaccines, with some being categorized as “sensational/alarmist” or “criticizing choice.” The responses range from outright removal to comment demotions.
https://t.co/JzOLYPAtvL",43064644,1397532635056988165,bf6a6acf171688bd,0,0,0,0,,,United States,"North Hills, NY",After_May
398,Twitter for iPhone,2021-05-15T14:08:20.000Z,the cdc says if you are fully vaccinated you can be the savior of the broken the beaten and the damned,624301264,1393568936470384641,4e644cf413b4c021,28,2,94,0,,,United States,"Goldenrod, FL",After_May
399,Twitter for iPhone,2021-05-24T19:59:18.000Z,If pv tell us we need to get the vaccine imma start a petition,3439584619,1396918752223105029,002e24c6736f069d,20,1,82,8,,,United States,"Bronx, NY",After_May
400,Twitter for Android,2021-05-20T17:45:05.000Z,"Proud to share our work extending the concept of #mitohormesis, an evolutionarily conserved stress adaptation promoting #longevity and #metabolic health, to the restraint of #inflammation in the mammalian innate immune system! @NatMetabolism full-text &gt; https://t.co/AKSmVa1zTp https://t.co/kQQJnaQZk4",1398832531,1395435422835040257,5ef5b7f391e30aff,41,3,146,5,,,United States,"Berkeley, CA",After_May
401,Twitter for Android,2021-05-25T14:08:26.000Z,"Do you believe that SARS-CoV-2, the virus that causes Covid, leaked from a lab in Wuhan, China? https://t.co/jmoUKjbxu8",1031850657785868294,1397192838958436355,6083b03ae37cd913,0,0,0,0,,,United States,"Albany, OR",After_May
402,Twitter for Android,2021-05-26T07:01:35.000Z,"""Some European influencers say they received an offer to post false information about COVID-19 vaccines from a mysterious company, according to multiple reports""  https://t.co/6e7EHAvlnK",2507616835,1397447809750687747,778af41ffb719450,0,0,0,0,,,United States,"Coral Gables, FL",After_May
403,Twitter for iPhone,2021-05-15T15:59:11.000Z,"Happy Saturday!

In light of the new city/county mask policy, we wanted to update y’all on ours.

Until we feel more comfortable with the percentage of vaccinated Missourians, we’re going to remain requiring masks at our brewery when not seated.

Be kind to one another✌🏽 https://t.co/HzbXH2SANC",188993993,1393596831897202688,0570f015c264cbd9,9,10,288,3,,,United States,"St Louis, MO",After_May
404,Twitter for iPad,2021-05-26T01:09:42.000Z,"Facebook has instituted tiers to describe the tone of certain posts related to COVID-19 vaccines, with some being categorized as “sensational/alarmist” or “criticizing choice.” The responses range from outright removal to comment demotions.
https://t.co/qHmD1sE1bU",788904568864124928,1397359253367701506,13fa221b2b90ae80,0,0,0,0,,,United States,"Merritt Island, FL",After_May
405,Twitter for Android,2021-05-26T10:13:15.000Z,"Feds OK lotteries, cash incentives by states for COVID-19 vaccines

https://t.co/HnZTn8Tong",793658020743876608,1397496042136883200,dc3747428fa88cab,0,0,0,0,,,United States,"Spokane, WA",After_May
406,Twitter for iPhone,2021-05-27T00:26:00.000Z,"@mtgreenee You really are an idiot, of the highest degree.  Tell that 99% BULLSHIT to families that lost loved ones to the SARS COV-2 virus. Take your FAKE science and shove it where the sun don’t shine, you inbred idiot.",3002802558,1397710645257142272,dc3747428fa88cab,0,0,0,0,,,United States,"Spokane, WA",After_May
407,Twitter for iPhone,2021-05-26T05:20:30.000Z,"Facebook has instituted tiers to describe the tone of certain posts related to COVID-19 vaccines, with some being categorized as “sensational/alarmist” or “criticizing choice.” The responses range from outright removal to comment demotions.
https://t.co/76Yjlbr3eG",371305336,1397422368704786433,832feeba7eb96a20,0,0,0,0,,,United States,"Casas Adobes, AZ",After_May
408,Twitter for iPhone,2021-05-19T17:01:57.000Z,Being vaccinated &amp; wearing a mask! #WaysToThankEssentialWorkers https://t.co/OvIgyrGArM,2995974226,1395062180945567747,19e2bff2e89dc38e,20,8,88,0,,,United States,"Murfreesboro, TN",After_May
409,Twitter for iPhone,2021-05-25T13:59:08.000Z,"Definitely important questions about the origin of #COVID-19…

#SARS_CoV_2 https://t.co/jUPmLu2Yfa",484132943,1397190501812613125,77ba99c153c2336c,0,0,0,0,,,United States,"Lenoir City, TN",After_May
410,Twitter for iPhone,2021-05-15T08:19:10.000Z,Oahu residents react to Governor Ige's decision to keep Hawaii's mask ma... https://t.co/dDWOzIYn5M via @YouTube Even if a Person Gets the 2 Covid 19 Vaccines n I will continue to wear My Mask:We Don’t Know Other Plagues are Heading our way.If A Nation Wanted To Harm us N,4364568614,1393481066032242691,c47c0bc571bf5427,0,1,0,0,,,United States,"Honolulu, HI",After_May
411,Twitter for Android,2021-05-26T09:35:42.000Z,"""Some European influencers say they received an offer to post false information about COVID-19 vaccines from a mysterious company, according to multiple reports""  https://t.co/ufZ9M2Kawg",789486904488005634,1397486591820668929,e0060cda70f5f341,0,0,0,0,,,United States,"Texas, USA",After_May
412,Twitter for Android,2021-05-23T14:38:15.000Z,"One more thing: I guarantee you that the venn diagram of people who use this law to sue people they don't know and the people who think they don't have to tell business their Covid vaccination status ""because HIPAA"" is a perfect circle. https://t.co/PRP2BiOTbo",277540994,1396475566782623757,e0060cda70f5f341,25,1,99,1,,,United States,"Texas, USA",After_May
413,Twitter for iPhone,2021-05-20T13:51:04.000Z,"Need to get the COVID-19 vaccine? We've got you!

We're partnering with Dallas Medical Center on Wednesday, May 26 at @brookhaven_dc to provide FREE Moderna vaccines to students, employees and community members. Schedule an appointment now at https://t.co/Lpd2zQdUxa https://t.co/hPTsOmIFao",1060602988199325697,1395376532781256705,e0060cda70f5f341,0,1,2,0,,,United States,"Texas, USA",After_May
414,Twitter for iPhone,2021-05-25T17:16:33.000Z,Join me on @newsmax today at 1:30 EST to discuss vaccine incentives! 👀 https://t.co/0e18iG0cAK,793851304980389888,1397240180432642053,e0060cda70f5f341,12,16,240,1,,,United States,"Texas, USA",After_May
415,Twitter for iPhone,2021-05-30T00:07:27.000Z,"PLEASE vaccinate your teens against COVID-19:

3) The vaccine does NOT affect fertility of teens.  There is no mechanism by which that could happen.

4) Protect your children.  Protect your neighbors.  Make it safe for your kids to enjoy their summer with friends.

Thanks!  3/fin",1193947381,1398793139838754818,e0060cda70f5f341,14,4,77,1,,,United States,"Texas, USA",After_May
416,Twitter for iPhone,2021-05-22T01:19:20.000Z,I don't react well to people telling me in May 2021 that SARS-CoV-2 is just the “common cold” and influenza is worse. Funny that.,3322601280,1395912125902589952,07419c1d9571aa81,0,0,0,0,,,United States,"Edmonds, WA",After_May
417,Twitter for iPhone,2021-05-16T12:31:09.000Z,"Good morning. No, really, it’s a great morning. I get to fly for the first time in 15 months to visit my Dad in Boston who turns 92 today. I haven’t seen him in 20 months which is the longest I haven’t seen him in my 62 years on this planet. Thank you Pfizer.",106729916,1393906866464382980,e898916fab5ef970,9,19,321,0,,,United States,"Druid Hills, GA",After_May
418,Twitter for iPhone,2021-05-14T00:53:49.000Z,fully vaccinated 😄💪🏼❤️💉☀️ https://t.co/SzeSCtzoUX,3153323480,1393006603004104707,c1e1a49e92ce1ba0,8,31,565,3,,,United States,"Torrance, CA",After_May
419,Twitter for Android,2021-05-23T14:04:34.000Z,17% Effective after 1st Dose.What immunocompromised patients should know about the COVID-19 vaccines - UChicago Medicine https://t.co/gxxTBO6jqJ,895371423920902145,1396467091893542919,6ffcf3b0b904bbcb,0,0,0,0,,,United States,"Kentucky, USA",After_May
420,Twitter for iPhone,2021-05-26T19:02:44.000Z,Reading @beckershr States ranked by percentage of COVID-19 vaccines administered: May 26 https://t.co/rVMn6w1Ggx,19944613,1397629289978335235,d6819fe60643ebc1,0,0,0,0,,,United States,"Alexandria, VA",After_May
421,Twitter for Android,2021-05-29T22:31:15.000Z,Employers can require Covid-19 vaccines now...huh... #COVID19 #COVID19Vaccine https://t.co/6VLILtcGgQ,2941231281,1398768929733058562,512a8a4a4c4b4be0,0,0,0,0,,,United States,"Charlotte, NC",After_May
422,Twitter for iPhone,2021-05-25T00:07:11.000Z,"In the next 1-2 days, #Illinois should reach 11 COVID-19 vaccines administered. The State is set to fully reopen June 11th. #RoadToReopening https://t.co/9vmvrn2u9g",531569025,1396981132336447490,f54a2170ff4b15f7,0,0,0,0,,,United States,"Illinois, USA",After_May
423,Twitter for iPhone,2021-05-25T18:56:21.000Z,"Facebook has instituted tiers to describe the tone of certain posts related to COVID-19 vaccines, with some being categorized as “sensational/alarmist” or “criticizing choice.” The responses range from outright removal to comment demotions.
https://t.co/raOFlw5Qwx",15516330,1397265298068320256,003d28304705c42a,0,0,0,0,,,United States,"Mandeville, LA",After_May
424,Twitter for iPhone,2021-05-25T20:34:58.000Z,"Facebook has instituted tiers to describe the tone of certain posts related to COVID-19 vaccines, with some being categorized as “sensational/alarmist” or “criticizing choice.” The responses range from outright removal to comment demotions.
https://t.co/lkqTicseBI",764669587594051584,1397290115685302273,553011a282a18fb5,0,0,0,0,,,United States,"University, FL",After_May
425,Twitter for iPhone,2021-05-26T03:20:35.000Z,"It’s more evident than usual that Sen. Robert Sandridge, R-Norman, is ridiculously uninformed. He thinks that schools, including OU, are violating HIPAA by asking for proof of vaccination? Most schools require vaccines. That’s normal. The Senator is not. Sheesh.",506251115,1397392192902209538,cb74aaf709812e0f,20,9,242,3,,,United States,"Tulsa, OK",After_May
426,Twitter for Android,2021-05-17T17:10:39.000Z,"""President Joe Biden to send US-authorized COVID-19 vaccines abroad for the first time""  https://t.co/DI94reMhVj",14531629,1394339595832147979,cb74aaf709812e0f,0,0,0,0,,,United States,"Tulsa, OK",After_May
427,Twitter for iPhone,2021-05-21T16:16:01.000Z,Proud to join my colleagues in this effort. Qualified immunity tells police officers they can shoot first and think later. That must end – full stop. https://t.co/M8mM2U4hTz,24195214,1395775396700999681,8b351eeb91372dc7,23,4,109,1,,,United States,"Evanston, IL",After_May
428,Twitter for iPhone,2021-05-26T04:51:45.000Z,SARS-CoV-2 infection induces long-lived bone marrow plasma cells in humans  https://t.co/XQU5qCJDWw,818165063303516161,1397415133232652289,5c2b5e46ab891f07,0,0,0,0,,,United States,"Las Vegas, NV",After_May
429,Twitter for iPhone,2021-05-17T15:29:42.000Z,"Governor Baker says Massachusetts is on track to fully vaccinate 4.1 million people by the beginning of June. 

Masks will still be required on public transportation, nursing homes and healthcare facilities.",17531205,1394314191104774148,13f1b1eadfb47f9b,12,1,74,2,,,United States,"Brookline, MA",After_May
430,Twitter for Android,2021-05-26T17:21:28.000Z,"@Craig_A_Spencer @PhDnotMD Receipts or you're not only full of 💩, you're also spreading 💩. May 17, 2021 Pres. Biden announces an ADDITIONAL 20 million Covid-19 vaccines abroad by the end of June. Get your 💩 straight. https://t.co/tIi05LPkwc",3309755041,1397603807991787522,26ae2ae9b73ca4d7,0,0,0,0,,,United States,"Oak Grove, OR",After_May
431,Twitter for iPhone,2021-05-30T02:50:29.000Z,"I’m dancing. In a crowd of people. And tears are streaming down my face.

Get vaccinated.",1248491043307139073,1398834169732644865,07d9ec7614082001,11,7,408,0,,,United States,TV Lounge,After_May
432,Twitter for Android,2021-05-17T17:09:14.000Z,"About time...
Other countries need help.
Thank You.

""President Joe Biden to send US-authorized COVID-19 vaccines abroad for the first time""  https://t.co/9fSa01yMvw",334385144,1394339235784626176,3656cfbea78908af,0,0,0,0,,,United States,"San Lorenzo, CA",After_May
433,Twitter for iPhone,2021-05-25T18:31:07.000Z,"Facebook has instituted tiers to describe the tone of certain posts related to COVID-19 vaccines, with some being categorized as “sensational/alarmist” or “criticizing choice.” The responses range from outright removal to comment demotions.
https://t.co/jg2tUx564b",593242951,1397258947283849222,0192b87d64f898fa,0,0,0,0,,,United States,"Quebradillas, Puerto Rico",After_May
434,Twitter for iPhone,2021-05-29T16:21:02.000Z,people are spending money on fake vaccination cards when the vaccine is literally free?? some of y’all are truly stupid,739954629337841664,1398675762522304513,0087044712e427d4,14,8,105,3,,,United States,"Rocky Hill, CT",After_May
435,Twitter for iPhone,2021-05-25T18:51:13.000Z,"Facebook has instituted tiers to describe the tone of certain posts related to COVID-19 vaccines, with some being categorized as “sensational/alarmist” or “criticizing choice.” The responses range from outright removal to comment demotions.
https://t.co/bTvVCaGDIF",906982812422610944,1397264004050006028,4c01d34feafd71a9,0,0,0,0,,,United States,"Luling, LA",After_May
436,Twitter for iPhone,2021-05-29T01:21:39.000Z,"You can say whatever you want about California, but we are highly motivated to vaccinate the whole state😂 https://t.co/qqRxFXJokq https://t.co/4t4mS95Zkp",995667457317666816,1398449426050412549,0ce4c27ce26030aa,11,7,132,0,,,United States,"Newport Beach, CA",After_May
437,Twitter for iPhone,2021-05-14T16:24:11.000Z,"A State Mobile Vaccine Team is visiting Sam’s BBQ in East Austin today and tomorrow from 10 am - 6 pm. Come on by and get vaccinated! 

Businesses who want to request a mobile vaccine team to visit their location can call:

☎️ 844-90-TEXAS https://t.co/dJbg5DlWax",1071205484,1393240736808722434,07d9e39372487000,33,16,74,8,,,United States,Sam's Bar-B-Que,After_May
438,Twitter for iPhone,2021-05-27T01:11:07.000Z,"@YardleyShooting @JohnMarcmail Who “knows” the Covid vaccine is dangerous? This is misinformation. Which when it comes to influencing ppl about vaccines, is dangerous. So is the continuous spread of COVID-19. That’s dangerous too.",3670909694,1397721999686787073,7f1c0b3e7f6db57d,0,39,3,0,,,United States,"Kapaau, HI",After_May
439,Twitter for Android,2021-05-17T17:10:09.000Z,"""President Joe Biden to send US-authorized COVID-19 vaccines abroad for the first time""  https://t.co/gCXbL7mgDh",789196781133242370,1394339469822676994,0ec50d630c5d2c2b,0,0,0,0,,,United States,"Lewisville, TX",After_May
440,Twitter for iPhone,2021-05-17T17:13:40.000Z,President Joe Biden to send US-authorized COVID-19 vaccines abroad for the first time  https://t.co/tTfeIL74ws,1329039867230171138,1394340353759645702,52e71427744356b7,0,0,0,0,,,United States,"Emmetsburg, IA",After_May
441,Twitter for iPhone,2021-05-26T21:54:20.000Z,"Game 2 BREAKING news: Over 16,000 fans expected tonight @TheGarden as #Knicks try to even the series at a game apiece w #Hawks. Expanded vaccinated sections, mean louder cheers &amp; chants. How are #Knicks players taking Trae Young’s new villain status? Tune in @fox5ny 6:06PM. https://t.co/JpjHQmu2lf",31161814,1397672474670686211,07d9db0a2dc81000,8,9,98,2,,,United States,Madison Square Garden,After_May
442,Twitter for iPhone,2021-05-20T04:20:29.000Z,Free COVID-19 vaccines this weekend at Phoenix High School for anyone ages 12 and up… all are welcome! https://t.co/uWWLTB9cs3,897576480590450689,1395232937080070144,387221f842ada634,0,0,0,0,,,United States,"Ashland, OR",After_May
443,Twitter for Android,2021-05-25T12:57:51.000Z,"Medical Experts Raise Alarm Over Safety of COVID-19 Vaccines in Children, Pregnant Women, and Those Who Already Have Antibodies
https://t.co/FyeQ7vuDLX

Download Now
https://t.co/YzGcNwDpS7",1349379584945397762,1397175078681399305,4858ea74aeca5b68,0,0,0,0,,,United States,"Riverton, WY",After_May
444,Twitter for iPhone,2021-05-24T15:31:08.000Z,"Nothing would help drive up vaccination rates in this state more than Ohio State announcing full capacity for Ohio Stadium this season but only allowing vaccinated people to attend the games.

People should either get vaccinated or they can stay at home to watch the games. https://t.co/dQghAGCAjP",67952400,1396851265896845316,00ebe84c07a75e81,0,0,4,0,,,United States,"Westerville, OH",After_May
445,Twitter for iPhone,2021-05-15T04:43:52.000Z,"• Due to updates from the CDC, masks are no longer required for fully vaccinated guests/team members on our property. Unvaccinated guests/team members are required to wear a mask. 
 
• 100% occupancy approved by the Nevada Gaming Control board, no social distancing required. https://t.co/7NNZHmzSmd",501106169,1393426883652440068,d374fb61a20fb74f,19,7,103,1,,,United States,"Nevada, USA",After_May
446,Twitter for iPhone,2021-05-19T23:40:48.000Z,Covid-19 Vaccines Don’t Work as Well for People With These Conditions https://t.co/pmCmv7jjbV via @gizmodo,31039907,1395162555274903552,547fe91108bd744c,0,0,0,0,,,United States,"San Juan, Puerto Rico",After_May
447,Twitter for iPhone,2021-05-21T22:34:33.000Z,get vaccinated get vaccinated get vaccinated get vaccinated get vaccinated get vaccinated get vaccinated get vaccinated get vaccinated get vaccinated get vaccinated get vaccinated get vaccinated get vaccinated get vaccinated get vaccinated get vaccinated get vaccinated 💉,18653651,1395870657611591685,df7fd3a3b9eff7ee,14,2,182,1,,,United States,"Oregon, USA",After_May
448,Twitter for iPhone,2021-05-19T14:30:08.000Z,COVID-19 vaccine in the Park! Come to Pulaski Park in downtown #NorthamptonMA now until 12noon for your COVID-19 vaccine! Pfizer or Johnson and Johnson. Weather permitting nurses will be in the park every Wednesday morning 9am-12pm now through June. No appointment needed!,751357538,1395023973042331649,c27aeb5a2089da3c,17,1,40,4,,,United States,"Northampton, MA",After_May
449,Twitter for iPhone,2021-05-25T05:14:54.000Z,"This healthy Kenmore 18 y/o developed #myocarditis 48 hrs after the 2nd Pfizer shot. Had to go to ER. Heart function way down.

His family says while CDC is investigating if the vaccine is causing heart inflammation, people need to know the symptoms. A big one of his: chest pain. https://t.co/MCKI9rGRQa",49410204,1397058571557228546,07d9dbe1b0487000,81,40,125,23,,,United States,Northwest Hospital Emergency Room,After_May
450,Tweetbot for Mac,2021-05-14T19:21:26.000Z,@densaer No SARS-CoV-2 in that car for sure now.,14138408,1393285341977608194,389b6bffced8dd19,0,1,0,0,,,United States,"Stapleton, Denver",After_May
451,Twitter for iPhone,2021-05-25T14:33:55.000Z,@GOPLeader you seem to fail to realize that @RepMTG still embraces Q’Anon.  You previously claimed ignorance to what that group is and what they stand for.  Here is @RepMTG once again spouting their beliefs that the COVID-19 vaccines contain microchips. She needs to be removed https://t.co/R87Zeg8nNv,1243017525971034113,1397199253789986819,010f203624f4bfd3,0,0,0,0,,,United States,"Middle River, MD",After_May
452,Twitter for Android,2021-05-28T04:01:40.000Z,Studies from Israel show greater immunity from covid infection than that acquired from https://t.co/enTbjRo01U need to get vaccine if previously infected. https://t.co/sHvWJO4SNy,1240788548888002561,1398127305793458177,8241555e75571517,27,7,56,2,,,United States,"Stony Brook, NY",After_May
453,Twitter for iPhone,2021-05-15T14:19:41.000Z,california lifting the mask mandate is so fucking stupid. you shouldn’t even announce that kind of news without having a plan of how someone will prove they’re ACTUALLY vaccinated so we don’t have un-vaccinated conservatives walking around lying about their vaccination status.,1007369146516946944,1393571792824926213,947299911720444c,35,7,115,1,,,United States,"Laguna, CA",After_May
454,Twitter for iPhone,2021-05-14T15:31:37.000Z,"Vaccine reality. Disclosure: I am an emergency doc. Please get your Covid vax. Not for me. Was happy to get mine, and am protected. As is my wife and 13-year-old. It’s for you, your loved ones, the vulnerable around you, for society. And so you can take your mask off.  @UCDavisEM",848745566,1393227506388455428,1994142e26ba7127,13,2,91,1,,,United States,"Davis, CA",After_May
455,Twitter for Android,2021-05-18T22:26:10.000Z,"@puertorico
Walmart and Sam’s Club Now Administering Walk-Up COVID-19 Vaccines at 5,100+ Pharmacies Nationwide https://t.co/xHKTUFE2lr",1357463861549535239,1394781384846290944,1d1d97727174539e,0,0,0,0,,,United States,"Sugar Hill, GA",After_May
